,AGG,TARGET,SCORING_PREDICT,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,AMT_INCOME_TOTAL,ANNUITY_INCOME_PERCENT,CREDIT_TERM,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_EMPLOYED_PERCENT,REGION_POPULATION_RELATIVE,CNT_CHILDREN,AMT_CREDIT_qcut,DAYS_BIRTH_qcut,ANNUITY_INCOME_PERCENT_qcut
758,q90,0.0,97.0,495000.0,585000.0,50270.0,157500.0,0.4,21.0,11510.8,2902.2000000000003,0.27,0.03,2.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
759,max,0.0,99.0,616500.0,616500.0,73224.0,247500.0,0.97,38.0,11794.0,5110.0,0.44,0.07,4.0,"(432567.0, 616500.0]","(7488.999, 11794.0]","(0.25, 2.0]"
760,mean,0.0,94.77709707822808,465378.65409990575,516964.6423185674,22414.06833176249,177698.99010367578,0.1266540999057485,24.357210179076343,22096.2342130066,1193.6625824693685,0.054825636192271564,0.02193685202639048,0.020735155513666354,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
761,min,0.0,61.0,0.0,432662.0,12231.0,88484.0,0.11,8.0,20581.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
762,q10,0.0,90.0,405000.0,450000.0,16164.0,126000.0,0.11,18.0,20850.1,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
763,q25,0.0,94.0,450000.0,463626.0,18008.5,144000.0,0.12,20.0,21303.5,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
764,median,0.0,96.0,454500.0,521280.0,22064.0,171000.0,0.13,23.0,22046.5,0.0,0.0,0.02,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
765,q75,0.0,98.0,481500.0,550980.0,25389.0,202500.0,0.14,28.0,22832.0,966.5,0.0475,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
766,q90,0.0,98.0,540000.0,585000.0,29250.0,225000.0,0.14,33.0,23429.8,4156.100000000002,0.19,0.04,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
767,max,0.0,99.0,900000.0,616500.0,57060.0,450000.0,0.14,38.0,24814.0,16113.0,0.7,0.07,3.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.1, 0.14]"
768,mean,0.0,94.95537190082645,463149.85537190083,516412.8181818182,20699.528925619834,256546.55785123966,0.08413223140495824,26.34297520661157,22051.762809917356,1548.6975206611571,0.0708429752066116,0.024495867768595254,0.02809917355371901,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
769,min,0.0,64.0,306000.0,432662.0,11632.0,135000.0,0.02,9.0,20581.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
770,q10,0.0,90.0,400500.0,450000.0,14932.4,171000.0,0.06,19.0,20863.8,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
771,q25,0.0,94.0,450000.0,463284.0,16810.0,202500.0,0.08,21.0,21253.25,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
772,median,0.0,96.0,454500.0,522619.0,19876.0,225000.0,0.09,26.0,21924.0,0.0,0.0,0.02,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
773,q75,0.0,98.0,477000.0,555273.0,23108.0,292500.0,0.1,31.0,22836.75,1617.5,0.07,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
774,q90,0.0,98.0,531000.0,585000.0,27544.0,360000.0,0.1,34.0,23400.2,5404.800000000001,0.24100000000000135,0.05,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
775,max,0.0,99.0,900000.0,616500.0,49338.0,900000.0,0.1,38.0,24527.0,15882.0,0.7,0.07,3.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(-0.001, 0.1]"
776,mean,0.0,94.24907407407407,465367.2675925926,518861.4328703704,25783.761574074073,116665.84027777778,0.2221666666666675,21.95787037037037,22162.17962962963,945.0736111111111,0.04327314814814812,0.021138888888889165,0.016666666666666666,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
777,min,0.0,46.0,310500.0,432662.0,13288.0,54000.0,0.2,8.0,20581.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
778,q10,0.0,88.0,441000.0,450000.0,17096.0,76500.0,0.2,14.0,20900.9,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
779,q25,0.0,93.0,450000.0,485640.0,20020.0,90000.0,0.21,18.0,21345.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
780,median,0.0,96.0,454500.0,521280.0,24086.0,112500.0,0.22,21.0,22074.0,0.0,0.0,0.02,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
781,q75,0.0,97.0,477000.0,547344.0,28742.0,135000.0,0.24,26.0,22967.25,0.0,0.0,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
782,q90,0.0,98.0,526500.0,582804.0,36163.40000000001,162000.0,0.25,31.0,23529.3,3125.000000000004,0.14,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
783,max,0.0,99.0,616500.0,616500.0,65074.0,292500.0,0.25,38.0,25084.0,16429.0,0.71,0.07,3.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.19, 0.25]"
784,mean,0.0,94.364001460387,463634.7225264695,520383.8225629792,24193.024096385543,144035.63745892662,0.16913472070098742,23.048922964585614,22170.046732384082,1027.4435925520263,0.04729463307776566,0.021438481197517737,0.023366192040890837,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
785,min,0.0,36.0,0.0,432662.0,12474.0,67500.0,0.15,8.0,20580.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
786,q10,0.0,89.0,405000.0,450000.0,16654.0,94500.0,0.15,16.0,20869.8,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
787,q25,0.0,93.0,450000.0,481856.0,19577.5,112500.0,0.16,19.0,21327.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
788,median,0.0,96.0,454500.0,524403.0,23008.0,135000.0,0.17,23.0,22091.0,0.0,0.0,0.02,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
789,q75,0.0,98.0,477000.0,550980.0,27000.0,162000.0,0.18,27.0,22955.5,176.5,0.01,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
790,q90,0.0,98.0,531900.0000000013,585000.0,32274.0,189000.0,0.19,31.0,23536.2,3539.4000000000033,0.16,0.04,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
791,max,0.0,100.0,616500.0,616500.0,69786.0,450000.0,0.19,38.0,25010.0,16221.0,0.7,0.07,3.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.14, 0.19]"
792,mean,0.0,94.2815144766147,466385.92962138087,515104.2365256125,28608.498886414254,87658.21648106904,0.3407884187082366,20.084187082405347,22205.726948775056,574.1835189309577,0.026445434298440974,0.020779510022271977,0.0200445434298441,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
793,min,0.0,49.0,310500.0,432662.0,13023.0,27000.0,0.26,8.0,20585.0,0.0,0.0,0.0,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
794,q10,0.0,88.0,450000.0,450000.0,17695.6,49500.0,0.26,11.0,20908.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
795,q25,0.0,93.0,450000.0,481496.0,21542.0,67500.0,0.28,15.0,21402.0,0.0,0.0,0.01,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
796,median,0.0,96.0,454500.0,512446.0,26091.0,81000.0,0.31,20.0,22180.0,0.0,0.0,0.02,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
797,q75,0.0,97.0,477000.0,545040.0,33642.0,108000.0,0.37,24.0,22965.0,0.0,0.0,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
798,q90,0.0,98.0,531000.0,585000.0,45882.0,135000.0,0.45,30.0,23528.0,1509.4000000000012,0.07,0.03,0.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
799,max,0.0,99.0,616500.0,616500.0,63238.0,225000.0,1.0,37.0,24940.0,16304.0,0.7,0.07,4.0,"(432567.0, 616500.0]","(20579.0, 25229.0]","(0.25, 2.0]"
800,mean,0.0,93.7437526471834,683876.2011859382,757640.9051249471,30351.875900042356,241946.65692503177,0.12616687844133773,26.558238034731048,15883.385429902584,2690.055908513342,0.16949174078780138,0.023451927149513142,0.5455315544260907,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
801,min,0.0,46.0,0.0,616527.0,16380.0,126000.0,0.11,9.0,14546.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
802,q10,0.0,87.0,540000.0,641174.0,21519.0,171000.0,0.11,20.0,14805.0,375.0,0.02,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
803,q25,0.0,93.0,643500.0,675000.0,24098.0,189000.0,0.12,21.0,15192.0,938.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
804,median,0.0,96.0,675000.0,755190.0,28894.0,225000.0,0.13,27.0,15858.0,2027.0,0.13,0.02,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
805,q75,0.0,98.0,720000.0,824823.0,34466.0,270000.0,0.14,31.0,16555.0,3810.0,0.24,0.03,1.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
806,q90,0.0,98.0,900000.0,900000.0,42345.0,337500.0,0.14,34.0,17024.0,6227.0,0.4,0.05,2.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
807,max,0.0,99.0,900000.0,900000.0,94640.0,810000.0,0.14,38.0,17363.0,10471.0,0.61,0.07,5.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.1, 0.14]"
808,mean,0.0,94.48710390567427,686565.6934414149,753334.6256448047,28713.566691230655,376875.32277081796,0.08380250552689707,27.829771554900518,15897.398673544583,2768.722918201916,0.17445099484156235,0.026028002947678965,0.522476050110538,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
809,min,0.0,56.0,0.0,616756.0,0.0,175500.0,0.0,0.0,14546.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
810,q10,0.0,88.0,531000.0,642711.6,20394.0,225000.0,0.06,20.0,14787.6,375.0,0.02,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
811,q25,0.0,93.0,630000.0,675000.0,22496.0,270000.0,0.08,21.0,15184.0,960.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
812,median,0.0,96.0,675000.0,747558.0,26316.0,315000.0,0.09,30.0,15899.0,2207.0,0.14,0.02,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
813,q75,0.0,98.0,720000.0,818410.0,32602.0,405000.0,0.1,34.0,16606.0,3880.0,0.24,0.03,1.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
814,q90,0.0,98.0,900000.0,900000.0,40500.0,540000.0,0.1,34.0,17066.2,6361.600000000006,0.3940000000000009,0.05,2.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
815,max,0.0,99.0,1350000.0,900000.0,90000.0,18000090.0,0.1,38.0,17366.0,10001.0,0.6,0.07,6.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(-0.001, 0.1]"
816,mean,0.0,92.4939226519337,689653.4254143647,765658.4456721916,34493.27182320442,155957.15911602209,0.22230202578269387,24.227624309392265,15936.039779005525,2702.266666666667,0.16960589318600297,0.021230202578269183,0.503499079189687,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
817,min,0.0,44.0,0.0,616756.0,17194.0,81000.0,0.2,8.0,14548.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
818,q10,0.0,84.0,562500.0,656811.0,22727.2,103500.0,0.2,15.0,14821.0,333.60000000000014,0.02,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
819,q25,0.0,91.0,675000.0,679500.0,26316.0,112500.0,0.21,20.0,15223.0,885.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
820,median,0.0,95.0,675000.0,760226.0,31910.0,135000.0,0.22,24.0,15906.0,2063.0,0.13,0.02,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
821,q75,0.0,97.0,702000.0,835380.0,40052.0,180000.0,0.24,30.0,16647.0,3821.0,0.24,0.03,1.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
822,q90,0.0,98.0,900000.0,900000.0,48958.4,225000.0,0.25,34.0,17090.0,6269.4,0.39,0.04,2.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
823,max,0.0,99.0,900000.0,900000.0,94509.0,450000.0,0.25,38.0,17365.0,10649.0,0.62,0.07,4.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.19, 0.25]"
824,mean,0.0,93.01761311873672,679803.1642878834,758391.1846340722,31307.860917096874,186546.02125721227,0.16916489523231087,25.927725478287275,15897.802307925904,2689.4023686607957,0.16929243850592054,0.021940479805648665,0.5028849073792894,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
825,min,0.0,47.0,405000.0,616761.0,14733.0,90000.0,0.15,10.0,14546.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
826,q10,0.0,85.0,553500.0,651816.0,21776.0,135000.0,0.15,18.0,14798.0,319.0,0.02,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
827,q25,0.0,91.0,675000.0,675000.0,24561.0,135000.0,0.16,21.0,15206.0,894.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
828,median,0.0,95.0,675000.0,755190.0,29709.0,180000.0,0.17,26.0,15871.0,2061.0,0.13,0.02,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
829,q75,0.0,97.0,697500.0,814500.0,35824.0,225000.0,0.18,31.0,16585.0,3820.0,0.24,0.03,1.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
830,q90,0.0,98.0,832500.0,888840.0,42861.60000000001,270000.0,0.19,34.0,17045.0,6269.0,0.39800000000000185,0.04,2.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
831,max,0.0,99.0,900000.0,900000.0,87678.0,540000.0,0.19,45.0,17366.0,10483.0,0.61,0.07,6.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.14, 0.19]"
832,mean,0.0,92.45332414743369,694083.8611780916,765834.3692731657,38034.70478815019,118309.67585256632,0.3310471925594157,22.400620048225974,15884.768859800206,2704.0985187736824,0.17040647605924833,0.020768170857733664,0.5084395452979676,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
833,min,0.0,46.0,0.0,616756.0,15034.0,27000.0,0.26,8.0,14546.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
834,q10,0.0,84.0,585000.0,675000.0,24246.0,67500.0,0.26,13.0,14809.4,314.2,0.02,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
835,q25,0.0,91.0,675000.0,679500.0,28100.0,90000.0,0.28,18.0,15186.5,908.5,0.06,0.01,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
836,median,0.0,95.0,675000.0,755190.0,35253.0,112500.0,0.31,21.0,15865.0,2045.0,0.13,0.02,0.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
837,q75,0.0,97.0,697500.0,829899.0,44519.0,135000.0,0.36,28.0,16577.0,3825.5,0.24,0.03,1.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
838,q90,0.0,98.0,900000.0,900000.0,57650.0,180000.0,0.42,31.0,17032.0,6259.6,0.39800000000000185,0.04,2.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
839,max,0.0,99.0,900000.0,900000.0,94640.0,315000.0,0.94,45.0,17366.0,10600.0,0.61,0.07,8.0,"(616500.0, 900000.0]","(14545.0, 17366.0]","(0.25, 2.0]"
840,mean,0.0,94.34778837814397,678022.079358196,753123.4202081526,29293.169991326973,233898.4744145707,0.1260754553339111,27.09366869037294,18984.549869904597,2788.1114483954902,0.14782307025151767,0.0239592367736342,0.14960971379011276,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
841,min,0.0,52.0,135000.0,616756.0,16452.0,117000.0,0.11,10.0,17367.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
842,q10,0.0,89.0,540000.0,640269.0,21204.0,162000.0,0.11,20.0,17676.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
843,q25,0.0,93.0,630000.0,675000.0,23802.5,180000.0,0.12,21.0,18174.5,600.25,0.03,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
844,median,0.0,96.0,675000.0,755190.0,27004.0,225000.0,0.13,28.0,18976.5,1953.0,0.1,0.02,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
845,q75,0.0,98.0,697500.0,814041.0,32680.0,270000.0,0.14,31.0,19782.5,3998.5,0.21,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
846,q90,0.0,98.0,900000.0,900000.0,40320.0,315000.0,0.14,34.0,20286.5,6933.5,0.36,0.05,1.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
847,max,0.0,99.0,900000.0,900000.0,94509.0,810000.0,0.14,38.0,20578.0,13542.0,0.67,0.07,5.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.1, 0.14]"
848,mean,0.0,94.81990131578948,681717.6743421053,751860.6488486842,28501.150493421053,359799.8125,0.08481085526315749,27.9375,18937.189967105263,3122.4753289473683,0.16525493421052642,0.026258223684210765,0.17351973684210525,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
849,min,0.0,58.0,409500.0,618183.0,0.0,157500.0,0.0,0.0,17367.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
850,q10,0.0,89.5,540000.0,648000.0,20038.0,225000.0,0.06,20.0,17685.0,17.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
851,q25,0.0,94.0,630000.0,675000.0,22414.5,270000.0,0.08,22.75,18154.75,739.0,0.04,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
852,median,0.0,96.0,675000.0,752292.0,26217.0,315000.0,0.09,30.0,18934.5,2295.5,0.12,0.02,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
853,q75,0.0,98.0,711000.0,814041.0,32472.0,405000.0,0.1,34.0,19694.0,4679.5,0.25,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
854,q90,0.0,98.0,900000.0,900000.0,40500.0,495000.0,0.1,34.0,20212.0,7287.0,0.38,0.05,1.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
855,max,0.0,100.0,900000.0,900000.0,89928.0,6750000.0,0.1,38.0,20579.0,13309.0,0.67,0.07,5.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(-0.001, 0.1]"
856,mean,0.0,93.4786150712831,686429.0149355058,762946.7430414121,32558.50305498982,146561.5994568907,0.22295315682281674,25.322810590631363,19027.372369314326,2773.0295315682283,0.14675492192803746,0.02185675492192839,0.11337406653088934,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
857,min,0.0,45.0,436500.0,616756.0,16618.0,67500.0,0.2,8.0,17368.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
858,q10,0.0,87.0,567000.0,657000.0,22365.0,99000.0,0.2,18.0,17727.0,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
859,q25,0.0,92.0,675000.0,675000.0,25656.5,112500.0,0.21,21.0,18246.0,460.5,0.02,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
860,median,0.0,95.0,675000.0,760363.0,30303.0,135000.0,0.22,25.0,19050.0,1811.5,0.1,0.02,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
861,q75,0.0,97.0,697500.0,824823.0,36804.75,171000.0,0.24,31.0,19834.75,3977.5,0.21,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
862,q90,0.0,98.0,900000.0,900000.0,45425.5,202500.0,0.25,34.0,20261.5,7138.5,0.38,0.04,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
863,max,0.0,99.0,1237500.0,900000.0,94640.0,450000.0,0.25,42.0,20576.0,13795.0,0.67,0.07,4.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.19, 0.25]"
864,mean,0.0,93.85242896425298,677471.8001833181,755971.5939505041,30191.234952642837,179385.167736022,0.16972502291475716,26.654750992972808,18977.23525817293,2936.3868010999086,0.15549648640391,0.022083715245952033,0.1435991445157348,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
865,min,0.0,47.0,0.0,616761.0,17064.0,90000.0,0.15,9.0,17367.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
866,q10,0.0,88.0,553500.0,651600.0,21485.600000000002,128250.0,0.15,19.0,17707.2,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
867,q25,0.0,92.0,657000.0,675000.0,24044.0,135000.0,0.16,21.0,18178.0,609.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
868,median,0.0,96.0,675000.0,755190.0,27824.0,162000.0,0.17,27.0,19003.0,1974.0,0.1,0.02,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
869,q75,0.0,97.0,688500.0,813195.0,34466.0,202500.0,0.18,31.0,19778.0,4185.0,0.22,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
870,q90,0.0,98.0,823500.0,883490.4000000004,40656.000000000015,247500.0,0.19,34.0,20224.0,7562.8,0.4,0.04,1.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
871,max,0.0,99.0,900000.0,900000.0,78934.0,472500.0,0.19,38.0,20578.0,13432.0,0.67,0.07,5.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.14, 0.19]"
872,mean,0.0,93.35254988913526,696100.1507760532,765778.8552423187,36451.09249287298,112319.190370605,0.3382071586949588,23.258156477668674,18995.910357934747,2626.619892302819,0.13923661704149454,0.020890085524232258,0.1229014887551473,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
873,min,0.0,46.0,409500.0,618183.0,17334.0,28800.0,0.26,8.0,17367.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
874,q10,0.0,86.0,598500.0,671191.2000000001,23774.0,67500.0,0.26,14.0,17681.6,0.0,0.0,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
875,q25,0.0,92.0,675000.0,679500.0,26388.0,83250.0,0.28,19.0,18170.0,327.0,0.02,0.01,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
876,median,0.0,95.0,675000.0,757413.0,33750.0,108000.0,0.31,23.0,19041.0,1698.0,0.09,0.02,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
877,q75,0.0,97.0,697500.0,819432.0,41787.0,135000.0,0.37,30.0,19778.0,3825.0,0.2,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
878,q90,0.0,98.0,900000.0,900000.0,53330.0,166500.0,0.44,34.0,20259.4,6914.200000000001,0.37,0.03,0.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
879,max,0.0,99.0,900000.0,900000.0,96930.0,360000.0,1.0,38.0,20579.0,13593.0,0.67,0.07,14.0,"(616500.0, 900000.0]","(17366.0, 20579.0]","(0.25, 2.0]"
880,mean,0.0,93.24874256973023,687104.8596250572,757643.7489711934,30381.778235025147,242821.8445358939,0.1258802011888427,26.619112940100596,13255.556470050296,2163.3598536808413,0.16323273891175116,0.02408321902149081,0.7855509830818472,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
881,min,0.0,48.0,0.0,616527.0,17064.0,121500.0,0.11,8.0,11795.0,0.0,0.0,0.0,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
882,q10,0.0,85.60000000000002,540000.0,644427.0,21460.0,166500.0,0.11,20.0,12155.2,358.0,0.03,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
883,q25,0.0,92.0,652500.0,675000.0,24077.5,198000.0,0.12,21.0,12608.5,853.0,0.06,0.01,0.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
884,median,0.0,95.0,675000.0,755190.0,28598.0,225000.0,0.13,27.0,13320.0,1762.0,0.13,0.02,1.0,"(616500.0, 900000.0]","(11794.0, 14545.0]","(0.1, 0.14]"
